http://ieeexplore.ieee.org/iel5/12/4358213/05276796.pdf	Text for doc number 95 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1605928/	Text for doc number 96 of Professor Lui Sha goes here
https://link.springer.com/chapter/10.1007/3-540-44884-5_25	Text for doc number 97 of Professor Lui Sha goes here
https://ieeexplore.ieee.org/abstract/document/8260537/	Text for doc number 98 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=1121810	Text for doc number 99 of Professor Lui Sha goes here
https://link.springer.com/article/10.1007/s10916-017-0829-x	Text for doc number 100 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1620992/	Text for doc number 101 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1381323/	Text for doc number 102 of Professor Lui Sha goes here
https://arxiv.org/abs/1711.09192	Text for doc number 103 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/495894/	Text for doc number 104 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1379136/	Text for doc number 105 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=3199832	Text for doc number 106 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1253258/	Text for doc number 107 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/6257581/	Text for doc number 108 of Professor Lui Sha goes here
https://ieeexplore.ieee.org/abstract/document/8203885/	Text for doc number 109 of Professor Lui Sha goes here
https://www.sciencedirect.com/science/article/pii/S0743731501917678	Text for doc number 110 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4617278/	Text for doc number 111 of Professor Lui Sha goes here
https://ieeexplore.ieee.org/abstract/document/8292803/	Text for doc number 112 of Professor Lui Sha goes here
https://link.springer.com/article/10.1007/BF01141354	Text for doc number 113 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/1687543/	Text for doc number 114 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=3141238	Text for doc number 115 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/7579957/	Text for doc number 116 of Professor Lui Sha goes here
https://dl.acm.org/citation.cfm?id=3064006	Text for doc number 117 of Professor Lui Sha goes here
http://ieeexplore.ieee.org/abstract/document/4274570/	Text for doc number 118 of Professor Lui Sha goes here
https://ieeexplore.ieee.org/abstract/document/8104169/	Text for doc number 119 of Professor Lui Sha goes here
